,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,Total_Pts
540,3465,Amadou Diallo,NEW,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,507,Fraser Forster,TOT,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,3153,Gustavo Scarpa,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,3183,Andrey Santos,CHE,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,3393,Elliot Thorpe,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,3456,Willy Kambwala,MUN,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2226,Ivo Grbić,SHU,GK,6.2,3.39,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,3.69,3.63,0.0,0.0,0.0,1.34,0.0,4.18,0.0,0.0,2.61,3.92,3.52,4.87,1.76,3.13,4.71,3.86,0.42,3.85,57.290000000000006
548,1358,Thomas Strakosha,BRE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.21,0.0,0.23,0.26,0.24,0.01,0.22,1.3599999999999999
549,3563,Ryan One,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,3527,Alex Matos,CHE,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,3662,Noha Lemina,WOL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,1318,Tyler Adams,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.96,0.0,0.0,1.02,0.26,0.0,1.4,0.0,1.38,0.0,1.38,1.31,0.68,0.96,1.38,1.22,1.36,0.69,1.33,15.719999999999997
553,252,Tyrese Francois,FUL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,3586,Michael Ndiweni,NEW,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,730,Facundo Pellistri,MUN,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1466,Yehor Yarmoliuk,BRE,MID,6.6,0.43,0.0,0.0,0.32,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.42,0.46,0.0,0.0,0.38,0.0,0.0,0.0,0.46,0.0,0.44,0.0,0.46,0.0,0.43,0.56,0.44,0.01,0.45,0.47,0.45,0.01,0.45,6.930000000000001
557,2,Matt Macey,LUT,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,3283,Daiki Hashioka,LUT,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,1046,Trevoh Chalobah,CHE,DEF,7.9,0.0,0.0,0.34,0.29,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.45,0.0,0.18,0.0,0.3,0.0,0.0,0.27,0.31,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
560,197,Cheikhou Kouyaté,FOR,MID,6.8,0.3,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.19,0.0,0.0,0.0,0.21,0.0,0.0,0.17,0.0,0.28,0.0,0.27,0.0,0.27,0.27,0.25,0.09,0.24,0.26,0.26,0.04,0.25,3.6799999999999997
561,806,Tyler Onyango,EVE,MID,6.8,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
562,2042,Fodé Ballo-Touré,FUL,DEF,6.6,0.37,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.3,0.0,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.39,0.0,0.38,0.0,0.29,0.31,0.11,0.03,0.39,0.33,0.27,0.15,0.4,4.84
563,3431,Yasser Larouci,SHU,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.22,0.07,0.14,0.22,0.16,0.02,0.18,1.19
564,419,Donny van de Beek,MUN,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,1450,Boubacar Traoré,WOL,MID,6.7,0.51,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.56,0.0,0.0,0.61,0.0,0.0,0.0,0.15,0.0,0.61,0.0,0.7,0.0,0.83,0.75,0.57,0.55,0.8,0.64,0.75,0.23,0.67,9.95
566,1308,Giulian Biancone,FOR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,3213,Hamed Junior Traorè,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,1201,Rodrigo Bentancur,TOT,MID,7.7,0.88,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.9,0.0,0.0,0.93,0.0,1.17,0.0,0.96,0.0,1.08,0.96,0.29,0.57,0.91,0.88,1.09,0.74,1.03,14.33
569,214,Mason Holgate,SHU,DEF,7.2,1.95,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,1.12,1.13,0.0,0.0,0.0,0.3,0.0,1.61,0.0,0.0,0.33,1.33,1.0,1.97,0.41,0.62,1.84,1.09,0.1,1.32,19.810000000000002
570,762,Amad Diallo,MUN,MID,7.0,0.0,0.37,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.57,0.0,0.9,0.0,0.0,0.0,0.42,0.0,0.69,0.0,0.0,0.62,0.56,0.53,0.19,0.39,0.57,0.45,0.44,0.31,0.45,8.93
571,640,Adama Traoré,FUL,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.39,0.0,0.0,0.52,0.0,0.0,0.0,0.5,0.0,0.54,0.0,0.59,0.0,0.54,0.58,0.23,0.05,0.55,0.52,0.47,0.26,0.57,6.499999999999999
572,3472,Alex Scott,BOU,MID,6.5,1.91,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,1.28,0.0,1.32,0.0,0.0,1.39,0.22,0.0,1.08,0.0,1.11,0.0,1.16,1.17,0.54,0.8,1.23,1.04,1.23,0.59,1.14,20.23
573,2139,Gio Reyna,FOR,MID,7.4,2.11,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,1.58,0.0,0.0,0.0,1.42,0.0,0.0,1.15,0.0,1.7,0.0,1.83,0.0,1.57,1.75,1.37,0.49,1.44,1.67,1.71,0.26,1.6,25.030000000000005
574,966,Konstantinos Mavropanos,WHU,DEF,7.3,0.0,0.47,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46,0.59,0.0,0.79,0.0,0.94,0.99,0.85,0.32,0.69,0.68,1.19,0.08,0.45,11.709999999999997
575,958,Will Hughes,CRY,MID,6.6,0.0,0.0,2.15,0.0,0.0,1.95,0.0,0.0,0.0,2.01,0.0,0.0,1.77,0.0,0.0,1.38,0.0,0.0,0.0,0.27,0.0,1.04,0.0,1.17,0.0,1.05,1.05,1.21,0.72,0.99,1.01,0.99,0.15,1.01,19.919999999999998
576,863,Hannibal Mejbri,MUN,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,3217,Lewis Miley,NEW,MID,6.5,2.32,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.68,0.0,0.0,0.0,0.0,1.48,0.0,0.34,0.0,1.73,0.0,0.0,1.69,1.56,1.73,0.55,1.16,1.81,1.49,1.63,0.9,1.42,24.479999999999997
578,862,Tim Iroegbunam,AVL,MID,6.6,0.0,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.11,0.24,0.0,0.0,0.19,0.27,0.23,0.13,0.11,0.18,0.17,0.17,0.08,0.17,2.92
579,1250,Fabio Vieira,ARS,MID,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.31,0.34,0.0,0.0,0.0,0.24,0.0,0.0,0.29,0.45,0.0,0.36,0.43,0.3,0.12,0.36,0.43,0.36,0.08,0.42,4.74
580,3642,Radu Drăgușin,TOT,DEF,7.6,0.31,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.61,0.0,0.0,0.72,0.0,1.01,0.0,0.81,0.0,1.03,0.61,0.19,0.38,0.69,0.51,1.02,0.52,0.96,10.84
581,1401,Mikkel Damsgaard,BRE,MID,6.9,1.06,0.0,0.0,0.77,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.87,0.92,0.0,0.0,0.74,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.85,0.0,0.86,0.99,0.82,0.02,0.79,0.85,0.81,0.02,0.81,13.58
582,3466,Matheus França,CRY,MID,7.4,0.0,0.0,0.64,0.0,0.0,0.72,0.0,0.0,0.0,0.79,0.0,0.0,0.71,0.0,0.0,0.78,0.0,0.0,0.0,0.14,0.0,0.57,0.0,0.69,0.0,0.54,0.52,0.46,0.26,0.34,0.35,0.34,0.05,0.33,8.229999999999999
583,1074,Lewis Dobbin,EVE,FOR,6.5,0.7,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.03,0.2,0.0,0.0,0.2,0.26,0.2,0.2,0.16,0.21,0.22,0.23,0.04,0.18,3.940000000000001
584,3664,Enes Ünal,BOU,FOR,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1223,Mark Travers,BOU,GK,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.2,0.09,0.17,1.01
586,885,Josh Dasilva,BRE,MID,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.18,0.0,0.17,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.21
587,615,Ryan Fredericks,BOU,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,3391,Glen Rea,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,3419,Jordan Amissah,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,3415,Ismaila Cheick Coulibaly,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,3409,Allan Campbell,LUT,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,3408,James Shea,LUT,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,3407,Aribim Pepple,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,3404,Dan Potts,LUT,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.25,0.19,0.0,0.15,0.0,0.17,0.0,0.22,0.17,0.0,0.0,0.17,0.18,0.16,0.02,0.18,2.32
595,3392,Louie Watson,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,3389,Luke Freeman,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1346,Stefan Bajcetic,LIV,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.24,0.0,0.26,0.23,0.29,0.08,0.17,0.28,0.29,0.25,0.16,0.3,2.58
598,3379,Darko Churlinov,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,3375,Denis Franchi,BUR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
