,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,Total_Pts
312,189,Vicente Guaita,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1579,Luca Koleosho,BUR,MID,6.8,2.09,0.0,0.0,0.0,2.22,0.0,2.31,0.0,0.0,1.79,0.0,2.42,0.0,0.0,2.63,0.0,2.1,0.0,1.92,2.41,2.02,2.16,1.88,2.41,28.36
314,720,Tosin Adarabioyo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.4,0.0,0.29,0.0,0.48,0.42,0.34,0.52,0.47,0.36,0.37,3.81
315,491,John Egan,SHU,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.26,0.12,0.22,0.76
316,594,Pablo Fornals,WHU,MID,7.4,0.0,0.45,0.0,0.0,0.0,0.86,0.75,0.0,0.0,0.0,1.02,0.77,0.0,0.0,0.0,0.92,0.0,0.88,0.97,1.13,0.97,0.8,0.98,0.99,11.490000000000002
317,1393,Marcus Tavernier,BOU,MID,7.2,2.81,0.0,0.0,0.0,2.45,0.0,1.85,0.0,0.0,2.15,0.0,2.32,0.0,0.0,0.0,2.25,0.0,2.18,2.13,2.57,2.25,2.51,2.17,2.29,29.93
318,3362,Mahmoud Dahoud,BHA,MID,7.5,0.74,0.0,0.0,0.0,0.0,0.83,0.84,0.0,0.0,0.0,0.95,0.87,0.0,0.0,0.0,0.87,0.0,0.91,0.96,0.77,0.79,0.83,0.82,0.88,11.060000000000002
319,1438,Sasa Kalajdzic,WOL,FOR,6.7,0.58,0.0,0.0,0.0,0.52,0.0,0.64,0.0,0.0,0.7,0.0,0.0,0.0,0.71,0.64,0.0,0.9,0.0,0.87,0.8,0.72,0.66,0.8,0.66,9.200000000000001
320,812,Hugo Bueno,WOL,DEF,7.0,0.27,0.0,0.0,0.0,0.29,0.0,0.68,0.0,0.0,0.6,0.0,0.0,0.0,0.66,0.48,0.0,0.94,0.0,0.86,0.67,0.66,0.63,0.79,0.55,8.08
321,880,Vitaly Janelt,BRE,MID,7.3,2.34,0.0,0.0,0.0,2.24,0.0,2.25,0.0,0.0,0.0,2.15,2.04,0.0,0.0,2.34,0.0,0.0,2.06,2.11,2.01,0.0,0.0,0.0,0.0,19.54
322,916,Max Aarons,BOU,DEF,6.7,1.67,0.0,0.0,0.0,2.25,0.0,0.38,0.0,0.0,1.1,0.0,1.49,0.0,0.0,0.0,1.35,0.0,1.32,0.83,1.87,1.48,1.62,0.9,1.07,17.330000000000002
323,1242,Chris Mepham,BOU,DEF,6.7,0.4,0.0,0.0,0.0,0.37,0.0,0.23,0.0,0.0,0.37,0.0,0.54,0.0,0.0,0.0,0.55,0.0,0.48,0.4,0.76,0.61,0.65,0.43,0.48,6.27
324,718,Ben Godfrey,EVE,DEF,7.1,0.24,0.0,0.0,0.0,0.0,0.46,0.48,0.0,0.0,0.56,0.0,0.0,0.5,0.0,0.66,0.0,0.63,0.0,0.63,0.77,0.61,0.53,0.85,0.76,7.68
325,120,Charlie Taylor,BUR,DEF,6.8,2.09,0.0,0.0,0.0,2.68,0.0,4.34,0.0,0.0,0.69,0.0,3.93,0.0,0.0,4.74,0.0,2.75,0.0,1.22,3.87,2.23,2.24,1.62,4.74,37.14
326,696,Sergio Reguilón,MUN,DEF,7.6,0.93,0.0,0.0,0.0,0.0,0.55,0.65,0.0,0.0,0.85,0.0,0.0,0.62,0.0,0.52,0.0,0.0,0.74,1.02,0.61,0.78,0.89,0.9,0.84,9.900000000000002
327,1237,David Brooks,BOU,MID,6.7,0.9,0.0,0.0,0.0,0.77,0.0,0.55,0.0,0.0,0.8,0.0,0.86,0.0,0.0,0.0,0.95,0.0,0.85,0.86,1.17,0.99,1.12,0.92,0.98,11.72
328,1744,Kudus Mohammed,WHU,MID,8.1,0.0,1.67,0.0,0.0,0.0,2.4,1.86,0.0,0.0,0.0,2.58,2.06,0.0,0.0,0.0,2.24,0.0,2.12,2.14,2.59,2.25,1.78,2.27,2.3,28.260000000000005
329,207,Jarrad Branthwaite,EVE,DEF,7.0,1.24,0.0,0.0,0.0,0.0,2.59,2.02,0.0,0.0,2.69,0.0,0.0,2.01,0.0,2.97,0.0,1.91,0.0,2.22,2.83,1.62,1.2,2.86,2.39,28.549999999999997
330,492,Chris Basham,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,493,Oliver McBurnie,SHU,FOR,7.0,2.97,0.0,0.0,0.0,2.24,0.0,3.33,0.0,0.0,0.0,2.41,3.37,0.0,0.0,2.55,0.0,0.0,2.85,2.94,2.36,2.34,3.18,2.02,3.23,35.79
332,1250,Fabio Vieira,ARS,MID,7.8,0.55,0.0,0.0,0.0,0.85,0.0,0.59,0.0,0.0,0.78,0.0,0.71,0.0,0.0,1.1,0.0,0.88,0.0,0.81,0.99,0.84,1.07,0.93,0.97,11.07
333,885,Josh Dasilva,BRE,MID,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.46,0.79,1.06,0.0,0.0,0.0,0.0,2.66
334,255,Mario Lemina,WOL,MID,7.0,0.0,0.0,0.0,0.0,2.25,0.0,1.7,0.0,0.0,1.97,0.0,0.0,0.0,2.01,1.89,0.0,2.1,0.0,2.04,2.32,2.26,1.97,2.14,2.05,24.7
335,3184,Danilo,FOR,MID,7.0,0.35,0.0,0.0,0.0,0.0,1.07,0.0,2.07,0.0,0.0,2.04,2.01,0.0,0.0,2.15,0.0,0.0,2.04,2.07,2.17,2.27,1.86,2.07,1.92,24.090000000000003
336,3432,Bénie Adama Traore,SHU,FOR,7.0,0.33,0.0,0.0,0.0,0.27,0.0,0.36,0.0,0.0,0.0,0.4,0.45,0.0,0.0,0.46,0.0,0.0,0.52,0.46,0.39,0.4,0.52,0.35,0.5,5.41
337,1735,Antoine Semenyo,BOU,MID,6.6,0.47,0.0,0.0,0.0,0.6,0.0,0.47,0.0,0.0,0.66,0.0,0.74,0.0,0.0,0.0,0.78,0.0,0.71,0.79,0.96,0.82,0.93,0.76,0.82,9.51
338,658,Timothy Castagne,FUL,DEF,7.7,0.0,0.0,2.5,0.0,0.0,1.98,2.57,0.0,0.0,0.0,2.43,0.0,0.0,3.96,0.0,1.7,0.0,4.18,3.55,1.89,3.57,3.17,1.89,2.1,35.49
339,936,Emmanuel Dennis,FOR,FOR,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,3367,Ameen Al-Dakhil,BUR,DEF,6.6,1.06,0.0,0.0,0.0,2.44,0.0,3.38,0.0,0.0,0.98,0.0,2.48,0.0,0.0,3.19,0.0,2.02,0.0,1.31,2.5,1.88,1.83,1.55,3.23,27.85
341,3172,Kevin Schade,BRE,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1847,Edson Álvarez,WHU,MID,7.1,0.0,2.24,0.0,0.0,0.0,1.96,1.71,0.0,0.0,0.0,2.06,1.91,0.0,0.0,0.0,2.39,0.0,2.06,2.15,2.32,2.19,1.95,2.14,2.26,27.340000000000003
343,98,Adam Lallana,BHA,MID,6.8,0.94,0.0,0.0,0.0,0.0,1.44,1.28,0.0,0.0,0.0,1.57,1.3,0.0,0.0,0.0,1.13,0.0,1.33,1.48,1.26,1.24,1.41,1.35,1.56,17.29
344,980,Tahith Chong,LUT,MID,6.8,1.04,0.0,0.0,0.0,0.0,1.01,0.0,1.04,0.0,0.97,0.0,1.07,0.0,0.0,0.95,0.0,1.02,0.0,0.87,1.0,0.93,1.01,0.98,0.97,12.86
345,984,Oliver Skipp,TOT,MID,6.9,0.0,0.0,0.91,0.32,0.0,0.0,0.0,0.0,0.33,0.39,0.0,0.0,0.38,0.0,0.0,0.3,0.0,0.43,0.42,0.41,0.4,0.37,0.41,0.37,5.44
346,1450,Boubacar Traoré,WOL,MID,6.7,0.87,0.0,0.0,0.0,0.32,0.0,0.63,0.0,0.0,0.58,0.0,0.0,0.0,0.63,0.54,0.0,0.61,0.0,0.68,0.57,0.6,0.57,0.64,0.57,7.81
347,421,Brandon Williams,MUN,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,828,Carney Chukwuemeka,CHE,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,352,Rhian Brewster,SHU,FOR,6.6,1.35,0.0,0.0,0.0,1.06,0.0,1.57,0.0,0.0,0.0,1.24,1.67,0.0,0.0,1.32,0.0,0.0,1.5,1.52,1.28,1.18,1.64,1.02,1.6,17.950000000000003
350,1245,Ryan Christie,BOU,MID,6.7,2.95,0.0,0.0,0.0,2.67,0.0,1.99,0.0,0.0,2.28,0.0,2.38,0.0,0.0,0.0,2.5,0.0,2.3,2.29,2.66,2.35,2.6,2.29,2.4,31.66
351,475,Jack Robinson,SHU,DEF,6.7,2.1,0.0,0.0,0.0,0.22,0.0,3.45,0.0,0.0,0.0,0.82,3.31,0.0,0.0,2.28,0.0,0.0,1.75,2.62,1.0,1.25,3.82,-0.15,2.86,25.330000000000002
352,3405,Pelly Ruddock Mpanzu,LUT,MID,6.7,2.19,0.0,0.0,0.0,0.0,2.11,0.0,2.23,0.0,2.13,0.0,2.12,0.0,0.0,1.82,0.0,2.13,0.0,1.53,1.23,1.17,1.24,1.21,1.19,22.300000000000004
353,172,Ross Barkley,LUT,MID,7.2,0.72,0.0,0.0,0.0,0.0,0.7,0.0,0.76,0.0,0.76,0.0,0.72,0.0,0.0,0.66,0.0,0.69,0.0,0.6,0.58,0.55,0.6,0.57,0.57,8.479999999999999
354,3269,Auston Trusty,SHU,DEF,6.5,2.07,0.0,0.0,0.0,0.26,0.0,3.41,0.0,0.0,0.0,0.84,3.27,0.0,0.0,2.29,0.0,0.0,1.76,2.64,1.0,1.27,3.82,-0.14,2.74,25.229999999999997
355,155,Hakim Ziyech,CHE,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1407,Thilo Kehrer,WHU,DEF,7.4,0.0,0.52,0.0,0.0,0.0,0.99,0.79,0.0,0.0,0.0,1.15,0.95,0.0,0.0,0.0,1.15,0.0,0.71,0.92,1.2,0.91,0.6,0.92,1.15,11.959999999999999
357,360,Nathaniel Phillips,LIV,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,225,Séamus Coleman,EVE,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.58,0.0,0.0,0.54,0.0,0.65,0.0,0.59,0.0,0.61,0.76,0.58,0.51,0.79,0.71,6.76
359,441,Javier Manquillo,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,1307,Ryan Yates,FOR,MID,6.8,0.69,0.0,0.0,0.0,0.0,0.63,0.0,0.64,0.0,0.0,0.63,0.72,0.0,0.0,0.78,0.0,0.0,0.71,0.77,0.78,0.9,0.78,0.84,0.79,9.66
361,1050,CJ Egan-Riley,BUR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,3183,Andrey Santos,FOR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,1890,Ryan Gravenberch,LIV,MID,8.1,1.5,0.0,0.0,0.0,0.0,1.45,0.0,0.68,0.0,0.0,0.69,0.45,0.0,0.0,0.0,0.62,0.0,0.68,0.56,0.65,0.56,0.6,0.56,0.62,9.620000000000001
364,1231,Lloyd Kelly,BOU,DEF,6.7,2.77,0.0,0.0,0.0,3.28,0.0,0.28,0.0,0.0,1.74,0.0,2.89,0.0,0.0,0.0,2.28,0.0,2.51,1.19,3.74,2.72,2.78,1.22,1.58,28.979999999999997
365,1934,Jakub Kiwior,ARS,DEF,7.6,0.45,0.0,0.0,0.0,0.67,0.0,0.51,0.0,0.0,0.87,0.0,0.74,0.0,0.0,1.02,0.0,1.04,0.0,0.85,0.95,0.73,1.06,0.95,1.1,10.94
366,1282,Tyrell Malacia,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1046,Trevoh Chalobah,CHE,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,3407,Aribim Pepple,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,3390,Mads Juel Andersen,LUT,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1346,Stefan Bajcetic,LIV,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1225,Joe Rothwell,BOU,MID,6.5,0.77,0.0,0.0,0.0,0.69,0.0,0.63,0.0,0.0,0.72,0.0,0.83,0.0,0.0,0.0,0.8,0.0,0.85,0.81,0.94,0.88,0.92,0.87,0.88,10.59
372,845,Jesuran Rak Sakyi,CRY,MID,6.4,0.87,0.0,0.0,0.88,0.0,0.0,0.67,0.0,0.0,0.56,0.0,0.38,0.0,0.0,0.0,0.35,0.0,0.42,0.37,0.27,0.32,0.3,0.31,0.28,5.9799999999999995
373,3209,Felipe,FOR,DEF,6.7,0.26,0.0,0.0,0.0,0.0,0.55,0.0,2.62,0.0,0.0,2.12,2.19,0.0,0.0,2.92,0.0,0.0,2.3,2.71,2.25,3.17,1.4,2.17,1.92,26.580000000000005
374,709,Wesley Fofana,CHE,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,3187,Noni Madueke,CHE,MID,7.9,0.91,0.0,0.0,0.0,0.96,0.0,0.0,0.0,1.02,0.0,0.85,0.95,0.0,0.0,0.0,1.16,0.0,1.09,1.12,1.25,0.88,0.87,0.89,0.95,12.9
376,3420,Andre Brooks,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,3406,Alfie Doughty,LUT,DEF,6.9,2.97,0.0,0.0,0.0,0.0,2.12,0.0,2.22,0.0,1.79,0.0,3.5,0.0,0.0,2.22,0.0,2.06,0.0,1.44,3.21,2.29,3.4,2.67,2.94,32.83
378,682,Thiago Alcántara,LIV,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,1.13,1.55,0.0,0.0,0.0,1.97,0.0,1.92,1.74,1.79,1.75,1.84,1.76,1.97,17.8
379,3213,Hamed Junior Traorè,BOU,MID,6.5,0.79,0.0,0.0,0.0,0.58,0.0,0.49,0.0,0.0,0.57,0.0,0.7,0.0,0.0,0.0,0.71,0.0,0.65,0.72,0.8,0.74,0.81,0.7,0.73,8.99
380,728,Robin Olsen,AVL,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.26,0.17,0.25,0.2,1.26
381,3458,Igor,BHA,DEF,7.6,1.15,0.0,0.0,0.0,0.0,2.78,2.35,0.0,0.0,0.0,2.13,1.41,0.0,0.0,0.0,0.92,0.0,1.29,1.63,0.83,1.45,1.27,1.37,1.75,20.330000000000002
382,581,Dara O'Shea,BUR,DEF,6.7,1.05,0.0,0.0,0.0,1.07,0.0,1.16,0.0,0.0,0.43,0.0,0.75,0.0,0.0,1.1,0.0,0.84,0.0,0.54,1.05,0.76,0.74,0.65,1.18,11.32
383,526,Matt Doherty,WOL,DEF,7.5,3.31,0.0,0.0,0.0,1.1,0.0,2.43,0.0,0.0,1.61,0.0,0.0,0.0,1.76,1.24,0.0,2.22,0.0,2.22,1.9,1.61,1.47,2.03,1.23,24.13
384,1378,Harry Toffolo,FOR,DEF,6.6,2.7,0.0,0.0,0.0,0.0,0.48,0.0,0.21,0.0,0.0,0.22,0.19,0.0,0.0,0.31,0.0,0.0,0.26,0.29,0.32,0.36,0.24,0.29,0.28,6.150000000000001
385,321,Jonny Evans,MUN,DEF,7.7,0.55,0.0,0.0,0.0,0.0,0.28,0.53,0.0,0.0,0.73,0.0,0.0,0.54,0.0,0.47,0.0,0.0,0.66,0.91,0.5,0.64,0.73,0.74,0.69,7.969999999999999
386,1319,Moussa Niakhate,FOR,DEF,6.6,3.94,0.0,0.0,0.0,0.0,1.05,0.0,2.57,0.0,0.0,2.07,2.09,0.0,0.0,2.92,0.0,0.0,2.25,2.65,2.18,3.26,1.34,2.16,1.94,30.419999999999998
387,1233,Adam Smith,BOU,DEF,6.9,1.51,0.0,0.0,0.0,1.34,0.0,0.3,0.0,0.0,0.88,0.0,1.39,0.0,0.0,0.0,1.13,0.0,1.12,0.7,1.57,1.2,1.29,0.69,0.82,13.94
388,3398,Cauley Woodrow,LUT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.0,0.2,0.0,0.26,0.0,0.0,0.21,0.0,0.25,0.0,0.23,0.24,0.22,0.24,0.23,0.23,2.7
389,214,Mason Holgate,EVE,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2414,Anass Zaroury,BUR,MID,7.0,0.0,0.0,0.0,0.0,0.19,0.0,0.24,0.0,0.0,0.23,0.0,0.31,0.0,0.0,0.35,0.0,0.32,0.0,0.3,0.37,0.27,0.29,0.25,0.34,3.46
391,963,Ryan John Giles,LUT,DEF,6.9,0.98,0.0,0.0,0.0,0.0,0.84,0.0,0.92,0.0,0.83,0.0,1.5,0.0,0.0,0.99,0.0,0.91,0.0,1.24,1.01,0.91,1.28,1.0,1.17,13.58
392,419,Donny van de Beek,MUN,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1,Calum Chambers,AVL,DEF,7.3,0.0,0.29,0.0,0.0,0.0,0.55,0.0,0.55,0.0,0.0,0.64,0.0,0.5,0.0,0.0,0.69,0.0,0.5,0.62,0.59,0.92,0.55,0.87,0.68,7.949999999999999
394,260,Jay Stansfield,FUL,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,507,Fraser Forster,TOT,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
396,452,Martin Dúbravka,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.27,0.18,0.19,0.8899999999999999
397,2077,Pablo Sarabia,WOL,MID,6.8,1.79,0.0,0.0,0.0,1.3,0.0,1.86,0.0,0.0,1.83,0.0,0.0,0.0,1.78,1.5,0.0,2.03,0.0,2.02,1.83,1.84,1.69,2.04,1.69,23.200000000000003
398,668,Max Lowe,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,3243,Thomas Kaminski,LUT,GK,6.3,3.57,0.0,0.0,0.0,0.0,2.62,0.0,2.34,0.0,2.6,0.0,3.79,0.0,0.0,2.95,0.0,2.43,0.0,2.11,3.52,2.83,3.92,2.97,3.54,39.19
400,878,Shandon Baptiste,BRE,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.38,0.57,0.76,0.0,0.0,0.0,0.0,1.95
401,1234,Jaidon Anthony,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,484,Oliver Norwood,SHU,MID,7.0,2.34,0.0,0.0,0.0,2.12,0.0,2.46,0.0,0.0,0.0,2.32,2.68,0.0,0.0,2.34,0.0,0.0,2.6,2.36,2.47,2.25,2.79,1.94,2.69,31.36
403,2068,Saša Lukić,FUL,MID,6.5,0.0,0.0,0.78,0.0,0.0,0.77,1.02,0.0,0.0,0.0,1.03,0.0,0.0,1.18,0.0,1.09,0.0,1.19,1.13,1.03,1.16,1.16,1.05,1.07,13.660000000000002
404,3196,Jhon Durán,AVL,MID,6.7,0.0,0.61,0.0,0.0,0.0,0.74,0.0,0.71,0.0,0.0,0.86,0.0,0.75,0.0,0.0,0.9,0.0,0.68,0.73,0.73,1.09,0.73,0.98,0.8,10.310000000000002
405,3400,Admiral Muskwe,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,33,Cédric Soares,ARS,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,3504,Ibrahim Sangaré,FOR,MID,7.1,3.31,0.0,0.0,0.0,0.0,2.61,0.0,2.83,0.0,0.0,2.84,2.6,0.0,0.0,2.67,0.0,0.0,2.58,2.5,2.7,2.92,2.38,2.63,2.29,34.85999999999999
408,861,William Osula,SHU,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.17,0.17,0.23,0.15,0.22,1.1800000000000002
409,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,3376,Benson Manuel,BUR,MID,7.0,0.3,0.0,0.0,0.0,0.47,0.0,0.73,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.85,0.0,0.71,0.0,0.74,0.83,0.67,0.71,0.62,0.82,8.92
411,3387,Reece Burke,LUT,DEF,6.6,2.43,0.0,0.0,0.0,0.0,1.58,0.0,1.5,0.0,1.25,0.0,2.49,0.0,0.0,1.74,0.0,1.53,0.0,1.17,2.29,1.73,2.64,1.96,2.35,24.660000000000004
412,958,Will Hughes,CRY,MID,6.6,2.02,0.0,0.0,2.22,0.0,0.0,1.81,0.0,0.0,1.57,0.0,1.47,0.0,0.0,0.0,1.22,0.0,1.29,1.07,0.93,1.04,1.03,1.02,0.97,17.66
413,694,Bertrand Traoré,AVL,MID,6.6,0.0,0.53,0.0,0.0,0.0,0.79,0.0,0.69,0.0,0.0,0.84,0.0,0.87,0.0,0.0,0.83,0.0,0.71,0.67,0.61,0.76,0.57,0.71,0.61,9.19
414,3372,Scott Twine,BUR,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,1778,Wataru Endo,LIV,MID,7.3,1.75,0.0,0.0,0.0,0.0,1.78,0.0,0.96,0.0,0.0,0.94,0.6,0.0,0.0,0.0,0.93,0.0,0.92,0.87,0.85,0.83,0.87,0.83,0.9,13.029999999999998
416,1401,Mikkel Damsgaard,BRE,MID,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.16,0.0,0.0,1.31,1.98,2.24,0.0,0.0,0.0,0.0,7.02
417,3386,Chiedozie Ogbene,LUT,FOR,6.8,2.28,0.0,0.0,0.0,0.0,2.08,0.0,2.15,0.0,1.99,0.0,2.17,0.0,0.0,2.1,0.0,2.13,0.0,1.9,2.25,2.11,2.26,2.2,2.16,27.779999999999994
418,597,Ben Johnson,WHU,DEF,7.2,0.0,0.25,0.0,0.0,0.0,0.88,0.67,0.0,0.0,0.0,0.99,0.85,0.0,0.0,0.0,0.89,0.0,0.59,0.74,0.96,0.75,0.51,0.76,0.93,9.77
419,26,Reiss Nelson,ARS,MID,6.8,0.28,0.0,0.0,0.0,0.48,0.0,0.3,0.0,0.0,0.49,0.0,0.38,0.0,0.0,0.67,0.0,0.64,0.0,0.49,0.6,0.53,0.72,0.61,0.64,6.83
