,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,Total_Pts
343,3372,Scott Twine,BUR,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,2068,Saša Lukić,FUL,MID,6.5,1.68,0.0,0.0,0.55,0.0,0.0,0.0,0.61,0.0,0.69,0.0,0.74,0.0,0.0,0.71,0.0,0.0,0.75,0.0,0.0,0.18,0.06,0.82,0.0,0.75,0.0,0.72,0.52,0.79,9.57
345,1231,Lloyd Kelly,BOU,DEF,6.7,0.0,2.48,0.0,4.13,0.0,0.0,3.6,0.0,0.0,2.81,0.0,3.38,0.0,0.0,2.69,0.0,0.0,0.0,2.37,0.0,1.88,2.07,2.24,0.0,1.18,0.0,2.56,0.54,1.7,33.629999999999995
346,727,Nathaniel Clyne,CRY,DEF,7.1,0.29,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.58,0.0,0.0,0.44,0.0,0.0,0.0,0.46,0.0,0.73,0.43,0.57,0.0,0.45,0.0,0.38,0.1,0.32,5.8500000000000005
347,1199,Christian Eriksen,MUN,MID,7.9,0.0,0.58,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.59,0.0,0.65,0.0,0.0,0.52,0.0,0.36,0.54,0.54,0.0,0.45,0.0,0.41,0.3,0.48,7.01
348,713,Carlos Vinícius,FUL,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,103,Jack Cork,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,161,Ian Maatsen,CHE,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,374,João Cancelo,MCI,DEF,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,3458,Igor,BHA,DEF,7.6,2.45,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.53,0.0,1.27,0.0,0.0,2.31,0.0,0.0,0.38,0.7,1.89,0.26,1.65,0.26,1.88,1.51,2.19,24.090000000000003
353,3439,Milos Kerkez,BOU,DEF,6.7,0.0,1.51,0.0,1.41,0.0,0.0,1.42,0.0,0.0,1.31,0.0,1.37,0.0,0.0,1.3,0.0,0.0,0.0,1.07,0.0,0.93,0.94,1.1,0.0,0.64,0.0,1.11,0.23,0.85,15.19
354,728,Robin Olsen,AVL,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
355,3416,Anel Ahmedhodzic,SHU,DEF,7.1,0.0,0.0,1.67,1.78,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.35,0.0,2.1,0.0,1.32,0.0,0.0,3.32,0.75,0.82,0.0,3.34,0.0,1.69,0.3,2.26,22.590000000000003
356,3403,Amari'i Bell,LUT,DEF,7.1,2.21,0.0,0.0,2.99,0.0,0.0,2.68,3.46,0.0,1.57,0.0,0.0,1.14,0.0,3.19,0.0,0.0,0.59,0.0,0.0,2.68,0.0,2.87,0.0,3.16,0.0,2.8,0.0,3.06,32.400000000000006
357,3432,Bénie Adama Traore,SHU,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,739,Karl Jakob Hein,ARS,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,3370,Enock Agyei,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,3473,Jacob Brown,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.42,0.0,0.68,0.0,0.0,0.84,0.0,0.0,1.38,0.0,1.26,0.0,1.37,0.0,1.28,0.0,1.4,8.8
361,3390,Mads Juel Andersen,LUT,DEF,6.9,0.31,0.0,0.0,0.46,0.0,0.0,0.46,0.9,0.0,0.52,0.0,0.0,0.46,0.0,0.92,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.9,0.0,0.89,0.0,0.78,0.0,0.97,8.91
362,3367,Ameen Al-Dakhil,BUR,DEF,6.6,0.0,0.23,0.0,0.0,0.27,0.0,0.0,0.33,0.0,0.26,0.0,0.43,0.0,0.0,0.35,0.0,0.0,0.38,0.0,0.0,0.47,0.0,0.34,0.0,0.4,0.0,0.33,0.0,0.53,4.319999999999999
363,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.84,0.0,1.07,0.27,0.65,3.33
364,593,Josh Cullen,BUR,MID,7.0,0.0,2.98,0.0,0.0,0.62,0.0,0.0,0.77,0.0,0.79,0.0,0.89,0.0,0.0,0.82,0.0,0.0,0.88,0.0,0.0,0.9,0.0,0.85,0.0,0.96,0.0,0.85,0.0,0.92,12.23
365,3187,Noni Madueke,CHE,MID,7.9,1.85,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.01,0.0,1.94,0.0,0.0,0.0,1.85,0.33,1.33,1.4,0.62,1.71,0.6,1.48,1.48,1.86,23.240000000000002
366,545,Eric Dier,TOT,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1392,Orel Mangala,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,530,Davinson Sánchez,TOT,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,3484,Beto,EVE,FOR,7.7,1.16,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.04,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.91,1.18,0.91,1.18,0.0,1.09,0.0,1.34,0.11,0.84,12.829999999999998
370,963,Ryan John Giles,LUT,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,3376,Benson Manuel,BUR,MID,7.0,0.0,0.64,0.0,0.0,0.56,0.0,0.0,0.69,0.0,0.9,0.0,0.76,0.0,0.0,0.58,0.0,0.0,0.71,0.0,0.0,0.82,0.0,0.7,0.0,0.85,0.0,0.74,0.0,0.75,8.7
372,1437,Lucas Paquetá,WHU,MID,8.0,3.98,0.0,0.0,0.0,4.24,0.0,0.0,0.0,3.89,3.69,0.0,3.78,0.0,0.0,3.5,0.0,0.0,3.76,0.0,0.0,3.86,0.0,3.68,0.0,3.55,0.0,4.39,0.0,2.72,45.04
373,3478,Wilson Odobert,BUR,FOR,6.5,0.0,3.09,0.0,0.0,2.42,0.0,0.0,2.76,0.0,2.29,0.0,2.68,0.0,0.0,2.29,0.0,0.0,2.51,0.0,0.0,2.5,0.0,2.39,0.0,2.8,0.0,2.36,0.0,2.72,30.81
374,1438,Sasa Kalajdzic,WOL,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,1378,Harry Toffolo,FOR,DEF,6.6,0.75,0.0,0.0,0.0,0.49,0.0,0.0,0.46,0.0,0.47,0.0,0.56,0.0,0.0,0.0,0.0,0.4,0.63,0.0,0.0,0.56,0.0,0.46,0.0,0.6,0.0,0.55,0.0,0.62,6.55
376,3184,Danilo,FOR,MID,7.0,2.23,0.0,0.0,0.0,1.89,0.0,0.0,2.07,0.0,2.02,0.0,2.16,0.0,0.0,0.0,0.0,1.97,2.09,0.0,0.0,1.92,0.0,1.8,0.0,2.08,0.0,1.98,0.0,1.96,24.170000000000005
377,3208,Illia Zabarnyi,BOU,DEF,6.6,0.0,3.57,0.0,4.97,0.0,0.0,4.11,0.0,0.0,3.44,0.0,3.91,0.0,0.0,2.98,0.0,0.0,0.0,2.7,0.0,1.91,2.31,2.43,0.0,1.05,0.0,3.03,0.61,1.73,38.74999999999999
378,1233,Adam Smith,BOU,DEF,6.9,0.0,2.92,0.0,4.0,0.0,0.0,3.64,0.0,0.0,2.36,0.0,2.57,0.0,0.0,2.29,0.0,0.0,0.0,1.86,0.0,1.6,1.71,1.95,0.0,1.08,0.0,2.17,0.45,1.47,30.070000000000004
379,2319,Ben Doak,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,160,Kurt Zouma,WHU,DEF,7.4,2.54,0.0,0.0,0.0,3.72,0.0,0.0,0.0,2.75,1.66,0.0,2.37,0.0,0.0,2.71,0.0,0.0,3.06,0.0,0.0,2.78,0.0,1.85,0.0,1.77,0.0,3.76,0.0,0.9,29.869999999999997
381,1165,Lewis Hall,NEW,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.31,0.0,0.0,0.14,0.21,0.3,0.0,0.26,0.0,0.17,0.09,0.0,2.21
382,360,Nathaniel Phillips,LIV,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,377,Oleksandr Zinchenko,ARS,DEF,8.8,0.0,0.0,0.67,2.16,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,3.0,0.0,1.86,0.0,0.0,1.81,0.0,0.0,0.5,1.98,1.65,0.0,2.31,0.0,1.79,1.61,2.57,23.79
384,740,Folarin Balogun,ARS,FOR,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,150,Callum Hudson-Odoi,FOR,MID,7.7,3.04,0.0,0.0,0.0,2.6,0.0,0.0,2.95,0.0,2.79,0.0,3.0,0.0,0.0,0.0,0.0,2.6,2.83,0.0,0.0,2.56,0.0,2.34,0.0,2.79,0.0,2.71,0.0,2.6,32.81
386,443,Isaac Hayden,NEW,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,152,Mason Mount,MUN,MID,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.67,0.0,0.97,0.0,0.0,1.31,0.0,0.97,1.48,1.6,0.0,1.3,0.0,1.28,0.96,1.23,12.11
388,2391,Ansu Fati,BHA,MID,8.2,3.84,0.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,2.85,0.0,3.11,0.0,2.61,0.0,0.0,2.88,0.0,0.0,0.7,1.49,3.01,0.5,3.06,0.51,2.78,2.21,2.81,36.34
389,490,George Baldock,SHU,DEF,6.9,0.0,0.0,0.94,0.98,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.24,0.0,1.1,0.0,0.76,0.0,0.0,1.66,0.44,0.54,0.0,1.55,0.0,1.03,0.21,1.11,11.920000000000002
390,511,Danny Ings,WHU,FOR,8.1,0.26,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.51,0.59,0.0,0.67,0.0,0.0,0.56,0.0,0.0,0.69,0.0,0.0,0.59,0.0,0.57,0.0,0.54,0.0,0.78,0.0,0.56,6.770000000000001
391,428,Eric Bailly,MUN,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1253,Boubacar Kamara,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1254,Diego Carlos,AVL,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.61,0.0,0.0,1.12,0.0,2.67,0.0,0.0,1.33,0.0,0.0,2.8,0.0,2.37,0.0,1.77,0.0,1.94,0.0,2.64,19.680000000000003
394,311,Demarai Gray,EVE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,76,Dan Burn,NEW,DEF,8.5,3.57,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,3.49,0.0,2.94,0.0,0.0,2.05,0.0,0.0,2.41,0.0,0.0,1.01,2.08,4.08,0.0,2.66,0.0,2.42,1.27,1.91,31.689999999999998
396,3466,Matheus França,CRY,MID,7.4,0.62,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.41,0.0,0.4,0.28,0.26,0.0,0.23,0.0,0.26,0.08,0.18,4.81
397,3382,Dominik Szoboszlai,LIV,MID,9.0,2.46,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,4.4,0.0,3.41,0.0,0.0,3.51,0.0,0.76,3.14,3.68,0.0,3.18,0.0,2.72,2.32,3.57,39.36000000000001
398,653,Kenny Tete,FUL,DEF,7.4,0.29,0.0,0.0,0.47,0.0,0.0,0.0,0.46,0.0,0.71,0.0,0.67,0.0,0.0,0.57,0.0,0.0,0.66,0.0,0.0,0.14,0.05,0.79,0.0,0.66,0.0,0.48,0.35,0.79,7.090000000000001
399,1068,Roméo Lavia,CHE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.34,0.0,0.35,0.0,0.0,0.0,0.34,0.07,0.28,0.28,0.11,0.28,0.1,0.29,0.28,0.37,3.4400000000000004
400,1198,Bruno Guimarães,NEW,MID,8.4,5.54,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,5.51,0.0,4.12,0.0,0.0,2.74,0.0,0.0,3.06,0.0,0.0,1.94,2.98,5.58,0.0,4.18,0.0,3.99,2.47,3.89,49.720000000000006
401,654,Ola Aina,FOR,DEF,6.7,0.52,0.0,0.0,0.0,1.36,0.0,0.0,3.0,0.0,3.24,0.0,3.03,0.0,0.0,0.0,0.0,1.71,3.09,0.0,0.0,2.25,0.0,1.58,0.0,3.08,0.0,2.52,0.0,2.68,28.06
402,1284,Scott McKenna,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,450,Paul Dummett,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1117,Mathias Jørgensen,BRE,DEF,6.6,2.81,0.0,0.0,1.37,0.0,0.0,0.0,3.28,0.0,2.46,0.0,0.0,2.43,0.0,1.95,0.0,0.0,2.93,0.0,0.0,2.75,0.0,2.19,0.0,1.83,0.0,1.24,0.0,0.93,26.169999999999998
405,1097,Evan Ferguson,BHA,FOR,7.8,1.72,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.76,0.0,1.69,0.0,1.55,0.0,0.0,1.56,0.0,0.0,0.34,0.74,1.57,0.26,1.66,0.28,1.58,1.26,1.62,20.090000000000003
406,3460,Jacob Bruun Larsen,BUR,MID,7.0,0.0,1.05,0.0,0.0,0.93,0.0,0.0,1.09,0.0,1.16,0.0,1.08,0.0,0.0,0.97,0.0,0.0,1.08,0.0,0.0,1.01,0.0,0.97,0.0,1.19,0.0,1.01,0.0,1.04,12.580000000000002
407,1076,Yoane Wissa,BRE,MID,7.6,2.99,0.0,0.0,2.05,0.0,0.0,0.0,2.76,0.0,2.09,0.0,0.0,1.99,0.0,1.33,0.0,0.0,1.83,0.0,0.0,1.44,0.0,1.61,0.0,1.54,0.0,1.35,0.0,1.57,22.55
408,1047,Armando Broja,FUL,FOR,7.4,0.86,0.0,0.0,1.05,0.0,0.0,0.0,1.23,0.0,1.03,0.0,0.86,0.0,0.0,0.76,0.0,0.0,0.53,0.0,0.0,0.11,0.03,0.5,0.0,0.52,0.0,0.49,0.37,0.53,8.87
409,148,Kepa Arrizabalaga,CHE,GK,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,1050,CJ Egan-Riley,BUR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,3197,Máximo Perrone,MCI,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,668,Max Lowe,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,606,Angelo Ogbonna,WHU,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,0.0,0.25,0.0,0.0,0.27,0.0,0.0,0.32,0.0,0.0,0.27,0.0,0.26,0.0,0.23,0.0,0.33,0.0,0.23,2.54
414,44,Matt Targett,NEW,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.38,0.0,0.0,0.27,0.0,0.0,0.34,0.0,0.0,0.17,0.29,0.44,0.0,0.38,0.0,0.41,0.21,0.33,3.5700000000000003
415,36,Tyrone Mings,AVL,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,120,Charlie Taylor,BUR,DEF,6.8,0.0,3.45,0.0,0.0,2.17,0.0,0.0,2.89,0.0,1.19,0.0,3.24,0.0,0.0,1.8,0.0,0.0,2.17,0.0,0.0,2.97,0.0,1.27,0.0,2.24,0.0,1.1,0.0,3.31,27.8
417,1282,Tyrell Malacia,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.82,0.0,2.02,0.0,0.0,2.37,0.0,1.39,2.99,3.41,0.0,2.62,0.0,2.01,1.8,1.51,23.940000000000005
418,19,Kieran Tierney,ARS,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,1225,Joe Rothwell,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,1910,Micky van de Ven,TOT,DEF,7.9,6.24,0.0,0.0,0.0,3.08,0.0,0.0,3.8,0.0,5.34,0.0,4.62,0.0,0.0,0.0,0.0,5.52,2.99,0.0,0.0,0.48,1.06,2.61,0.63,1.58,0.63,5.48,2.07,5.55,51.68
421,430,Andreas Pereira,FUL,MID,7.9,3.41,0.0,0.0,3.01,0.0,0.0,0.0,3.02,0.0,3.13,0.0,3.03,0.0,0.0,3.09,0.0,0.0,3.0,0.0,0.0,0.71,0.23,3.06,0.0,2.84,0.0,2.45,1.87,3.24,36.089999999999996
422,3269,Auston Trusty,SHU,DEF,6.5,0.0,0.0,1.66,1.73,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.44,0.0,1.98,0.0,1.26,0.0,0.0,2.9,0.75,0.92,0.0,2.7,0.0,1.61,0.32,1.89,20.61
423,1238,James Hill,BOU,DEF,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.17,0.0,0.0,0.13,0.0,0.19,0.04,0.15,1.07
424,11,Joe Willock,NEW,MID,7.6,2.24,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,3.07,0.0,3.02,0.0,0.0,2.6,0.0,0.0,3.17,0.0,0.0,1.5,2.18,3.33,0.0,2.46,0.0,1.96,1.0,1.36,30.47
425,35,Matty Cash,AVL,DEF,7.7,3.38,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.34,1.95,0.0,0.0,0.71,0.0,1.61,0.0,0.0,0.86,0.0,0.0,1.91,0.0,1.63,0.0,1.28,0.0,1.41,0.0,1.48,21.34
426,71,Jason Steele,BHA,GK,7.0,1.58,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.89,0.0,1.63,0.0,0.0,1.86,0.0,0.0,0.39,0.96,1.91,0.29,1.85,0.29,1.7,1.53,1.79,21.09
427,155,Hakim Ziyech,CHE,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,3420,Andre Brooks,SHU,MID,6.5,0.0,0.0,0.72,0.76,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.69,0.0,0.8,0.0,0.71,0.0,0.0,0.79,0.49,0.66,0.0,0.83,0.0,0.74,0.22,0.74,8.98
429,1027,Albert Sambi Lokonga,LUT,MID,6.8,1.04,0.0,0.0,2.4,0.0,0.0,2.31,2.72,0.0,1.85,0.0,0.0,0.0,0.0,2.01,0.0,0.0,1.69,0.0,0.0,1.97,0.0,1.97,0.0,2.07,0.0,2.18,0.0,2.0,24.21
430,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1242,Chris Mepham,BOU,DEF,6.7,0.0,0.38,0.0,0.48,0.0,0.0,0.48,0.0,0.0,0.51,0.0,0.57,0.0,0.0,0.65,0.0,0.0,0.0,0.58,0.0,0.47,0.46,0.4,0.0,0.31,0.0,0.47,0.1,0.34,6.199999999999999
432,3477,Gustavo Hamer,SHU,MID,6.8,0.0,0.0,2.39,2.35,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,2.11,0.0,2.43,0.0,2.01,0.0,0.0,2.55,1.48,2.27,0.0,2.58,0.0,2.21,0.66,2.57,28.26
433,192,Jordan Ayew,CRY,FOR,7.6,3.36,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,2.66,0.0,3.0,0.0,0.0,2.48,0.0,0.0,0.0,2.6,0.0,2.8,1.94,2.41,0.0,2.54,0.0,2.44,0.77,2.52,32.96000000000001
434,77,Adam Webster,BHA,DEF,8.0,1.06,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.82,0.0,0.69,0.0,0.0,0.9,0.0,0.0,0.18,0.37,0.82,0.13,0.69,0.11,0.61,0.54,0.71,9.16
435,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.23,0.0,0.15,0.91
