,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,Total_Pts
565,1318,Tyler Adams,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.72,0.0,0.0,1.25,1.44,1.3,1.48,1.48,0.0,7.99
566,915,Andrew Omobamidele,FOR,DEF,6.8,0.0,0.0,0.0,0.23,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000003
567,1223,Mark Travers,BOU,GK,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,3480,Hannes Delcroix,BUR,DEF,6.7,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.31,0.0,0.84,0.0,0.0,0.41,0.0,0.0,0.69,0.0,0.0,0.0,0.83,0.0,0.0,1.12,0.81,1.07,0.62,1.46,0.0,9.15
569,1466,Yehor Yarmoliuk,BRE,MID,6.6,0.0,0.0,0.0,1.12,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.9,0.87,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.79,0.9,0.74,0.79,0.88,0.92,0.0,9.760000000000002
570,2042,Fodé Ballo-Touré,FUL,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.27,0.0,0.0,0.0,0.31,0.0,0.0,0.3,0.35,0.33,0.42,0.34,0.0,2.54
571,1018,Saman Ghoddos,BRE,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,1.11,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,2.28,2.4,2.05,2.09,2.18,2.17,0.0,17.03
572,221,João Virgínia,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.36
573,1068,Roméo Lavia,CHE,MID,7.7,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.75,0.0,0.0,0.0,0.65,0.6,0.0,0.0,0.73,0.0,0.0,0.0,0.76,0.72,0.68,0.78,0.0,0.75,7.359999999999999
574,1376,Joseph Whitworth,CRY,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,319,Luke Thomas,SHU,DEF,7.1,0.0,0.0,0.0,0.0,2.68,0.0,1.79,0.0,0.0,2.22,0.0,0.0,2.3,0.0,0.0,0.0,1.98,0.0,0.0,0.0,2.06,0.0,1.7,1.69,1.17,2.38,0.0,0.74,20.71
576,3419,Jordan Amissah,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,918,Tim Krul,LUT,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15
578,2443,Jamie Donley,TOT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,3487,Carlos Baleba,BHA,MID,6.7,0.0,0.0,0.0,0.0,0.0,2.83,2.55,0.0,0.0,2.48,0.0,0.0,2.05,0.0,0.0,0.0,2.44,0.0,0.0,2.42,0.0,0.0,2.0,1.9,1.38,1.59,1.59,0.0,23.229999999999997
580,862,Tim Iroegbunam,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,3481,Deivid Washington,CHE,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,1224,Emiliano Marcondes,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,806,Tyler Onyango,EVE,MID,6.8,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
584,788,Andy Lonergan,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.55
586,1093,Aaron Ramsey,BUR,MID,6.7,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.28,0.0,0.46,0.0,0.0,0.37,0.0,0.0,0.4,0.0,0.0,0.0,0.47,0.0,0.0,0.56,0.48,0.53,0.49,0.6,0.0,4.99
587,863,Hannibal Mejbri,MUN,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,1264,Malcolm Ebiowei,CRY,MID,6.6,0.0,0.0,0.0,0.51,0.0,0.0,0.68,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.24,0.0,0.21,0.0,0.0,0.23,0.27,0.23,0.24,0.24,0.0,3.59
589,2,Matt Macey,LUT,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,762,Amad Diallo,MUN,MID,7.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.39,0.0,0.0,0.28,0.0,0.0,0.39,0.0,0.0,0.45,0.0,0.0,0.34,0.45,0.55,0.4,0.0,0.4,4.25
591,3452,Ben Parkinson,NEW,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,3507,Mike Trésor,BUR,MID,7.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.88,0.0,1.15,0.0,0.0,0.92,0.0,0.0,0.93,0.0,0.0,0.0,0.98,0.0,0.0,1.18,1.05,1.15,0.94,1.18,0.0,11.52
593,3465,Amadou Diallo,NEW,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,3391,Glen Rea,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,3379,Darko Churlinov,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,1379,Lewis O'Brien,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,3459,Ionuț Radu,BOU,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.16,0.0,0.0,0.25,0.24,0.2,0.2,0.25,0.0,1.45
