,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,Total_Pts
414,3386,Chiedozie Ogbene,LUT,FOR,6.8,0.0,0.0,2.68,2.9,0.0,2.28,0.0,0.0,2.14,0.0,2.56,0.0,0.0,2.37,0.0,0.0,2.58,0.0,2.44,0.0,2.54,0.0,2.39,0.0,2.59,27.47
415,1192,Toti Gomes,WOL,DEF,6.9,0.0,0.0,0.0,0.0,0.0,2.05,0.0,3.61,0.0,0.0,3.96,0.0,0.0,3.47,0.0,0.0,0.41,2.9,3.9,0.0,0.72,0.0,4.2,1.9,0.98,28.099999999999998
416,217,Michael Keane,EVE,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.52,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.59,0.77,0.48,0.69,0.0,0.75,0.0,0.96,0.06,0.46,6.64
417,3362,Mahmoud Dahoud,BHA,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,3372,Scott Twine,BUR,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,465,Joelinton,NEW,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.02,1.05,2.59,6.41
420,880,Vitaly Janelt,BRE,MID,7.3,0.0,0.0,0.0,2.04,0.0,2.01,0.0,0.0,2.12,0.0,1.93,0.0,0.0,2.17,0.0,0.0,2.08,0.0,1.9,0.0,2.05,0.0,1.89,0.0,2.01,20.200000000000003
421,734,Saïd Benrahma,WHU,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,593,Josh Cullen,BUR,MID,7.0,0.51,0.0,0.0,0.66,0.0,0.78,0.0,0.82,0.0,0.0,0.77,0.0,0.0,0.82,0.0,0.0,0.86,0.0,0.79,0.0,0.89,0.0,0.84,0.0,0.86,8.6
423,148,Kepa Arrizabalaga,CHE,GK,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,963,Ryan John Giles,LUT,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,658,Timothy Castagne,FUL,DEF,7.7,0.0,0.0,0.0,2.39,0.0,4.65,0.0,3.52,0.0,0.0,2.61,0.0,0.0,3.51,0.0,0.0,0.46,0.15,4.21,0.0,2.73,0.0,1.56,1.22,3.47,30.479999999999997
426,3184,Danilo,FOR,MID,7.0,1.76,0.0,0.0,1.6,0.0,1.72,0.0,1.66,0.0,0.0,0.0,0.0,1.75,1.88,0.0,0.0,1.76,0.0,1.67,0.0,1.9,0.0,1.86,0.0,1.79,19.35
427,1109,Takehiro Tomiyasu,ARS,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,1.52,0.0,1.23,0.0,0.0,1.68,0.0,0.0,0.41,1.65,1.36,0.0,1.83,0.0,1.44,1.34,1.86,15.059999999999999
428,1392,Orel Mangala,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,1059,James Mcatee,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,2.26,0.0,2.65,0.0,2.25,0.0,0.0,2.93,1.67,2.28,0.0,2.83,0.0,2.32,0.69,2.73,25.440000000000005
430,706,Nélson Semedo,WOL,DEF,7.5,0.0,0.0,0.0,0.0,0.0,2.04,0.0,3.13,0.0,0.0,3.51,0.0,0.0,2.87,0.0,0.0,0.43,2.73,3.75,0.0,0.75,0.0,3.79,1.94,1.12,26.060000000000002
431,44,Matt Targett,NEW,DEF,7.5,0.0,0.26,0.0,0.0,0.0,0.71,0.0,0.61,0.0,0.0,0.38,0.0,0.0,0.32,0.0,0.0,0.19,0.31,0.56,0.0,0.41,0.0,0.39,0.21,0.35,4.699999999999999
432,1177,Oscar Bobb,MCI,MID,7.0,0.73,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.87,0.0,0.84,0.0,0.0,1.05,0.0,0.0,0.18,0.76,0.85,0.0,0.95,0.0,0.84,0.65,1.03,9.389999999999999
433,3182,Mykhailo Mudryk,CHE,MID,8.2,0.0,2.4,0.0,0.0,0.0,2.18,0.0,0.0,0.0,1.98,0.0,1.98,0.0,0.0,0.0,1.71,0.32,1.25,1.45,0.63,1.74,0.61,1.52,1.5,1.78,21.05
434,1269,João Palhinha,FUL,MID,7.9,0.0,0.0,0.0,4.1,0.0,4.28,0.0,3.4,0.0,0.0,3.75,0.0,0.0,4.05,0.0,0.0,1.0,0.32,4.36,0.0,3.19,0.0,3.05,2.56,4.11,38.17
435,617,Leander Dendoncker,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,1890,Ryan Gravenberch,LIV,MID,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.36,0.0,0.0,0.54,0.0,0.13,0.51,0.49,0.0,0.57,0.0,0.46,0.37,0.63,4.44
437,739,Karl Jakob Hein,ARS,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,3370,Enock Agyei,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,120,Charlie Taylor,BUR,DEF,6.8,2.19,0.0,0.0,2.94,0.0,1.11,0.0,3.22,0.0,0.0,1.81,0.0,0.0,2.16,0.0,0.0,2.92,0.0,1.22,0.0,2.19,0.0,1.04,0.0,3.2,24.0
440,360,Nathaniel Phillips,LIV,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,670,Jayden Bogle,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.64,0.0,2.11,0.0,1.38,0.0,0.0,2.95,0.85,1.11,0.0,2.89,0.0,1.78,0.38,2.15,18.909999999999997
442,127,Jay Rodriguez,BUR,FOR,6.8,1.11,0.0,0.0,1.35,0.0,2.42,0.0,1.55,0.0,0.0,1.23,0.0,0.0,1.5,0.0,0.0,1.45,0.0,1.36,0.0,1.63,0.0,1.33,0.0,1.57,16.499999999999996
443,1165,Lewis Hall,NEW,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.0,0.24,0.0,0.0,0.28,0.0,0.0,0.14,0.21,0.29,0.0,0.23,0.0,0.17,0.09,0.0,2.2399999999999998
444,875,Mads Roerslev,BRE,DEF,6.8,0.0,0.0,0.0,3.21,0.0,2.66,0.0,0.0,2.49,0.0,1.91,0.0,0.0,1.77,0.0,0.0,1.05,0.0,0.88,0.0,0.98,0.0,0.93,0.0,0.81,16.69
445,493,Oliver McBurnie,SHU,FOR,7.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,2.02,0.0,2.19,0.0,1.57,0.0,0.0,2.28,1.16,1.62,0.0,2.29,0.0,1.71,0.5,2.03,20.11
446,784,Morgan Gibbs-White,FOR,MID,7.9,3.26,0.0,0.0,3.88,0.0,3.73,0.0,4.1,0.0,0.0,0.0,0.0,3.34,3.83,0.0,0.0,3.35,0.0,2.99,0.0,3.7,0.0,3.7,0.0,3.53,39.41000000000001
447,130,Josh Brownhill,BUR,MID,7.1,3.08,0.0,0.0,3.24,0.0,2.74,0.0,3.18,0.0,0.0,2.62,0.0,0.0,2.9,0.0,0.0,3.04,0.0,2.77,0.0,3.09,0.0,2.8,0.0,3.23,32.69
448,662,Callum Wilson,NEW,FOR,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.51,1.77,3.33
449,869,Rico Henry,BRE,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,26,Reiss Nelson,ARS,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.6,0.0,0.46,0.0,0.0,0.58,0.0,0.0,0.13,0.55,0.56,0.0,0.74,0.0,0.55,0.45,0.59,5.63
451,3456,Willy Kambwala,MUN,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
452,3378,Hjalmar Ekdal,BUR,DEF,6.6,0.38,0.0,0.0,0.65,0.0,0.37,0.0,0.52,0.0,0.0,0.36,0.0,0.0,0.19,0.0,0.0,0.22,0.0,0.21,0.0,0.26,0.0,0.18,0.0,0.31,3.6500000000000004
453,1434,Divin Mubama,WHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.18,0.45
454,1104,Maxwel Cornet,WHU,MID,7.2,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.55,0.0,0.0,0.62,0.0,0.0,1.08,0.0,0.0,0.95,0.0,1.08,0.0,0.95,0.0,1.26,0.0,1.04,7.76
455,1018,Saman Ghoddos,BRE,MID,6.5,0.0,0.0,0.0,1.01,0.0,1.01,0.0,0.0,0.93,0.0,0.88,0.0,0.0,0.74,0.0,0.0,0.63,0.0,0.66,0.0,0.58,0.0,0.61,0.0,0.62,7.670000000000001
456,3385,Fred Onyedinma,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,3493,Altay Bayındır,MUN,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,3480,Hannes Delcroix,BUR,DEF,6.7,0.18,0.0,0.0,0.36,0.0,0.27,0.0,0.42,0.0,0.0,0.32,0.0,0.0,0.35,0.0,0.0,0.44,0.0,0.29,0.0,0.39,0.0,0.3,0.0,0.52,3.84
459,1201,Rodrigo Bentancur,TOT,MID,7.7,2.01,0.0,0.0,1.89,0.0,2.17,0.0,2.13,0.0,0.0,0.0,0.0,2.14,1.86,0.0,0.0,0.37,0.79,1.71,0.42,1.79,0.43,2.13,1.53,2.19,23.560000000000002
460,1093,Aaron Ramsey,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1520,Matz Sels,FOR,GK,6.2,3.71,0.0,0.0,4.41,0.0,4.61,0.0,4.54,0.0,0.0,0.0,0.0,3.55,4.61,0.0,0.0,4.19,0.0,3.51,0.0,4.68,0.0,4.0,0.0,4.43,46.24
462,2122,Anis Ben Slimane,SHU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.31,0.0,0.0,0.46,0.27,0.41,0.0,0.46,0.0,0.46,0.13,0.44,3.3899999999999997
463,3186,Dango Ouattara,BOU,MID,6.8,0.0,0.0,1.03,0.0,0.0,0.68,0.0,0.66,0.0,0.0,0.7,0.0,0.0,0.0,0.71,0.0,0.61,0.51,0.76,0.0,0.64,0.0,0.78,0.15,0.66,7.890000000000001
464,3214,Naouirou Ahamada,CRY,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.28,0.0,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.21,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1.46
465,3394,Luke Berry,LUT,MID,6.6,0.0,0.0,0.43,0.36,0.0,0.0,0.0,0.0,0.27,0.0,0.19,0.0,0.0,0.23,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.7899999999999998
466,966,Konstantinos Mavropanos,WHU,DEF,7.3,3.63,0.0,0.0,0.0,2.74,1.68,0.0,2.31,0.0,0.0,2.6,0.0,0.0,2.87,0.0,0.0,2.62,0.0,1.86,0.0,1.8,0.0,3.53,0.0,0.91,26.550000000000004
467,3435,James McConnell,LIV,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2214,Rhys Norrington-Davies,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,378,Tommy Doyle,WOL,MID,7.2,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.77,0.0,0.0,0.94,0.0,0.0,0.84,0.0,0.0,0.17,0.71,0.73,0.0,0.0,0.0,0.69,0.57,0.6,6.609999999999999
470,1401,Mikkel Damsgaard,BRE,MID,6.9,0.0,0.0,0.0,0.76,0.0,0.81,0.0,0.0,0.86,0.0,0.78,0.0,0.0,0.89,0.0,0.0,0.79,0.0,0.8,0.0,0.8,0.0,0.79,0.0,0.81,8.09
471,1046,Trevoh Chalobah,CHE,DEF,7.9,0.0,2.12,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.48,0.0,0.56,0.0,0.0,0.0,0.44,0.06,0.25,0.26,0.11,0.37,0.12,0.34,0.3,0.36,6.44
472,3667,Lorenz Assignon,BUR,DEF,6.7,2.5,0.0,0.0,3.16,0.0,1.78,0.0,3.7,0.0,0.0,2.19,0.0,0.0,2.69,0.0,0.0,3.23,0.0,1.68,0.0,2.7,0.0,1.57,0.0,3.52,28.72
473,225,Séamus Coleman,EVE,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.43,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.47,0.63,0.4,0.5,0.0,0.61,0.0,0.74,0.05,0.4,5.14
474,232,Tom Davies,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.97,0.0,1.02,0.0,0.98,0.0,0.0,1.18,0.71,1.0,0.0,1.19,0.0,1.18,0.35,1.18,10.87
475,3591,Tawanda Chirewa,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,352,Rhian Brewster,SHU,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1,Calum Chambers,AVL,DEF,7.3,0.0,0.0,0.0,0.0,0.18,0.3,0.0,0.0,0.2,0.0,0.35,0.0,0.0,0.28,0.0,0.0,0.38,0.0,0.38,0.0,0.31,0.0,0.3,0.0,0.4,3.0799999999999996
478,214,Mason Holgate,SHU,DEF,7.2,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.42,0.0,1.98,0.0,1.29,0.0,0.0,3.1,0.74,0.92,0.0,2.68,0.0,0.36,0.09,1.8,15.81
479,1264,Malcolm Ebiowei,CRY,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,3470,Alejo Véliz,TOT,FOR,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1216,Dara Costelloe,BUR,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,3507,Mike Trésor,BUR,MID,7.0,0.51,0.0,0.0,0.7,0.0,0.78,0.0,0.76,0.0,0.0,0.71,0.0,0.0,0.74,0.0,0.0,0.76,0.0,0.77,0.0,0.91,0.0,0.77,0.0,0.8,8.21
483,1302,Harry Arter,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,936,Emmanuel Dennis,FOR,FOR,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,882,Mads Bech Sørensen,BRE,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,3474,Youssef Chermiti,EVE,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,874,Charlie Goode,BRE,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,33,Cédric Soares,ARS,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,852,Daniel Jebbison,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,838,Jaden Philogene Bidace,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2443,Jamie Donley,TOT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,788,Andy Lonergan,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,1403,Remo Freuler,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,3183,Andrey Santos,CHE,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,3153,Gustavo Scarpa,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2395,Hwang Ui-jo,FOR,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2342,Adam Davies,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2144,Ethan Horvath,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,1028,Frank Onyeka,BRE,MID,6.5,0.0,0.0,0.0,2.28,0.0,2.41,0.0,0.0,2.42,0.0,2.19,0.0,0.0,2.36,0.0,0.0,2.42,0.0,2.12,0.0,2.33,0.0,2.29,0.0,2.28,23.1
500,3490,Han-Noah Massengo,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.14,0.0,0.16,0.0,0.18,0.9100000000000001
501,1322,Flynn Downes,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,1399,Gonçalo Guedes,WOL,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1385,Kevin Mbabu,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1382,Joseph Hodge,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,1379,Lewis O'Brien,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1376,Joseph Whitworth,CRY,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,1365,Djed Spence,TOT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1329,Omar Richards,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,757,Antwoine Hackford,SHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,821,Thomas Mcgill,BHA,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,729,Terence Kongolo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,615,Ryan Fredericks,BOU,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,444,Mark Gillespie,NEW,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,3642,Radu Drăgușin,TOT,DEF,7.6,0.29,0.0,0.0,0.41,0.0,0.69,0.0,0.63,0.0,0.0,0.0,0.0,0.85,0.63,0.0,0.0,0.13,0.29,0.63,0.14,0.5,0.14,1.02,0.54,0.92,7.81
515,3661,Rodrigo Ribeiro,FOR,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,257,Marcus Bettinelli,CHE,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,245,Marek Rodák,FUL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,235,Jean-Philippe Gbamin,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
