,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,Total_Pts
550,1046,Trevoh Chalobah,CHE,DEF,7.9,0.0,0.27,0.0,0.0,0.0,0.63,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.35,0.0,0.0,0.12,0.0,0.27,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7900000000000005
551,1466,Yehor Yarmoliuk,BRE,MID,6.6,0.0,0.0,0.47,0.4,0.0,0.0,0.35,0.0,0.0,0.32,0.0,0.0,0.0,0.48,0.52,0.0,0.0,0.0,0.46,0.0,0.0,0.49,0.0,0.5,0.49,0.0,0.4,0.0,0.5,0.95,0.0,0.45,0.48,0.45,0.01,0.45,8.170000000000002
552,2122,Anis Ben Slimane,SHU,MID,7.0,1.42,0.0,0.0,1.24,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.34,0.0,1.4,0.0,0.0,0.27,0.0,1.54,0.0,1.27,1.59,0.0,1.29,1.62,0.13,1.27,1.61,1.34,0.91,1.56,22.63
553,1450,Boubacar Traoré,WOL,MID,6.7,0.0,0.0,0.0,0.24,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.45,0.0,0.0,0.0,0.58,0.0,0.0,0.14,0.0,0.53,0.56,0.0,0.65,0.0,0.61,0.55,0.29,0.64,0.51,0.6,0.19,0.54,7.96
554,730,Facundo Pellistri,MUN,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,3201,Daniel Bentley,WOL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.17,0.1,0.24,0.15,0.21,0.06,0.15,1.29
556,3586,Michael Ndiweni,NEW,FOR,6.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600000000000001
557,252,Tyrese Francois,FUL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,1318,Tyler Adams,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.1,0.86,0.43,0.0,0.27,0.0,1.29,1.28,0.0,1.26,0.14,1.28,1.28,0.76,1.34,1.2,1.31,0.54,1.3,15.11
559,915,Andrew Omobamidele,FOR,DEF,6.8,0.0,1.85,0.0,0.64,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.41,0.0,0.55,0.57,0.0,0.37,0.0,0.63,0.54,0.1,0.43,0.67,0.55,0.09,0.62,9.64
560,3379,Darko Churlinov,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,3374,Samuel Bastien,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,936,Emmanuel Dennis,FOR,FOR,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,3474,Youssef Chermiti,EVE,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,1379,Lewis O'Brien,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,1376,Joseph Whitworth,CRY,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,1365,Djed Spence,TOT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,640,Adama Traoré,FUL,MID,7.3,0.0,0.0,0.0,0.39,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.69,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.65,0.63,0.0,0.61,0.0,0.66,0.25,0.0,0.62,0.59,0.53,0.32,0.65,9.21
568,762,Amad Diallo,MUN,MID,7.0,0.0,0.56,0.0,0.0,0.45,0.0,0.0,0.68,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.56,0.0,0.0,1.02,0.0,0.0,0.21,0.0,0.77,0.0,0.67,0.67,0.0,0.53,0.56,0.07,0.64,0.49,0.5,0.47,0.49,10.240000000000002
569,1329,Omar Richards,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,757,Antwoine Hackford,SHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,1322,Flynn Downes,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,1302,Harry Arter,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,352,Rhian Brewster,SHU,FOR,6.6,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.48,0.0,0.48,0.0,0.0,0.1,0.0,0.65,0.0,0.47,0.59,0.0,0.52,0.63,0.05,0.51,0.63,0.54,0.37,0.61,7.9399999999999995
574,1264,Malcolm Ebiowei,CRY,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,1385,Kevin Mbabu,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,3217,Lewis Miley,NEW,MID,6.5,2.87,0.0,0.0,1.56,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.34,0.0,0.0,1.87,0.0,0.0,0.0,1.56,0.0,0.0,0.32,0.0,1.76,0.0,1.78,1.57,0.0,1.73,1.49,0.15,1.92,1.56,1.68,1.03,1.47,27.459999999999997
577,1216,Dara Costelloe,BUR,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,3151,Facundo Buonanotte,BHA,MID,7.0,3.3,0.0,0.0,1.88,0.0,0.0,0.0,1.34,0.0,0.0,0.0,1.23,0.0,0.0,1.07,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.05,0.97,0.94,0.0,1.0,0.0,1.19,1.15,0.18,1.13,1.1,1.03,0.71,1.18,20.620000000000005
579,3378,Hjalmar Ekdal,BUR,DEF,6.6,2.04,0.0,0.0,0.34,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.9,0.0,0.0,0.59,0.0,0.0,0.82,0.0,0.52,1.05,0.0,0.66,0.0,0.78,0.89,0.0,0.54,0.74,0.5,0.0,1.0,12.499999999999998
580,1382,Joseph Hodge,WOL,MID,6.5,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.04,0.0,0.0,0.21,0.0,0.22,0.0,0.17,0.16,0.09,0.19,0.15,0.18,0.06,0.15,1.9899999999999998
581,1250,Fabio Vieira,ARS,MID,7.8,0.0,0.0,0.0,0.0,0.25,0.0,0.28,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.35,0.0,0.4,0.0,0.0,0.23,0.0,0.37,0.55,0.0,0.39,0.0,0.38,0.42,0.09,0.41,0.47,0.4,0.09,0.47,5.839999999999999
582,3360,Gavin Kilkenny,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
583,862,Tim Iroegbunam,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.16,0.0,0.12,0.18,0.0,0.16,0.16,0.04,0.15,0.14,0.14,0.01,0.14,1.7000000000000002
584,3209,Felipe,FOR,DEF,6.7,0.0,0.17,0.0,0.16,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.62,0.0,0.0,0.0,0.57,0.0,0.0,0.67,0.0,0.91,0.93,0.0,0.57,0.0,1.02,0.73,0.14,0.56,0.93,0.76,0.13,0.86,10.75
585,1201,Rodrigo Bentancur,TOT,MID,7.7,2.37,0.0,0.0,1.22,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.92,0.0,0.98,0.0,0.0,1.12,0.92,0.0,1.06,0.0,0.89,0.89,0.19,0.95,0.91,1.14,0.79,1.07,17.42
586,3205,Yasin Ayari,BHA,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,615,Ryan Fredericks,BOU,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,3393,Elliot Thorpe,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,3183,Andrey Santos,CHE,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,3153,Gustavo Scarpa,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,3186,Dango Ouattara,BOU,MID,6.8,0.0,0.78,0.0,0.8,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.82,0.0,0.19,0.94,0.48,0.0,0.19,0.0,0.93,0.85,0.0,0.77,0.09,0.9,0.83,0.52,0.92,0.77,0.92,0.37,0.85,14.659999999999998
592,1399,Gonçalo Guedes,WOL,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,2395,Hwang Ui-jo,FOR,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,2342,Adam Davies,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2214,Rhys Norrington-Davies,SHU,DEF,6.7,0.22,0.0,0.0,0.26,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699999999999999
596,2144,Ethan Horvath,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1401,Mikkel Damsgaard,BRE,MID,6.9,0.0,0.0,1.06,0.97,0.0,0.0,0.87,0.0,0.0,0.77,0.0,0.0,0.0,0.87,0.89,0.0,0.0,0.0,0.81,0.0,0.0,0.9,0.0,0.93,0.88,0.0,0.82,0.0,0.96,1.84,0.0,0.86,0.92,0.87,0.03,0.87,16.119999999999997
598,232,Tom Davies,SHU,MID,6.6,0.25,0.0,0.0,0.43,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.5,0.0,0.51,0.0,0.0,0.12,0.0,0.55,0.0,0.53,0.59,0.0,0.55,0.67,0.06,0.59,0.67,0.61,0.42,0.65,8.74
599,863,Hannibal Mejbri,MUN,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,958,Will Hughes,CRY,MID,6.6,1.89,0.0,0.0,0.0,0.0,1.32,0.0,0.0,1.16,0.0,0.0,1.24,0.0,0.0,1.16,0.0,0.0,0.0,1.32,0.0,0.0,0.23,0.0,1.18,1.25,0.0,1.04,0.0,1.09,1.27,0.12,1.2,1.22,1.21,0.85,1.22,19.97
601,3435,James McConnell,LIV,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,1434,Divin Mubama,WHU,FOR,6.5,0.0,0.26,0.0,0.0,0.21,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299999999999999
603,1403,Remo Freuler,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,1,Calum Chambers,AVL,DEF,7.3,0.58,0.0,0.0,0.0,0.45,0.0,0.28,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.15,0.28,0.0,0.16,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
